ID,Year_Birth,Age,Age_Group,Education,Marital_Status,Income,Income_Group,Kidhome,Teenhome,Total_Kids,Has_Kids,No_Kids,Dt_Customer,Customer_Tenure,Tenure_Group,Recency,Recency_Group,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,Dominant_Category,Spending_Group,NumDealsPurchases,Deal_Purchase_Category,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Dominant_Channel,NumWebVisitsMonth,Visit_Frequency_Category,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_Campaign_Acceptances,Is_Campaign_Responder,Complain
4646,1951,63,Boomers+,Master,Married,78497.0,Medium,0,0,0,0,1,2013-12-01,210,0-1 Years,44,30–90 Days,207,26,447,75,0,223,978,MntMeatProducts,Low,1,No/Low,5,7,12,24,NumStorePurchases,2,Medium,1,0,0,0,0,0,1,1,0
3037,1983,31,Millennials,Doctoral,Married,50150.0,Medium,0,0,0,0,1,2013-06-20,374,1-2 Years,32,30–90 Days,135,46,92,65,61,11,410,MntWines,Low,2,No/Low,5,2,7,14,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
1473,1960,54,Gen X,Master,Single,47823.0,Medium,0,1,1,1,0,2013-07-23,341,0-1 Years,0,<30 Days,53,1,5,2,1,10,72,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
1016,1959,55,Boomers+,Doctoral,Single,34554.0,Low,0,1,1,1,0,2014-03-30,91,0-1 Years,43,30–90 Days,41,1,6,2,0,5,55,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
4518,1979,35,Millennials,Bachelor,Married,85693.0,High,0,1,1,1,0,2013-04-20,435,1-2 Years,59,30–90 Days,386,172,183,185,132,111,1169,MntWines,Medium,2,No/Low,9,5,11,25,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
9370,1945,69,Boomers+,Doctoral,Married,65846.0,Medium,0,0,0,0,1,2013-05-17,408,1-2 Years,68,30–90 Days,562,81,276,80,40,81,1120,MntWines,Medium,1,No/Low,6,3,6,15,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
8908,1959,55,Boomers+,Bachelor,Married,87195.0,High,0,0,0,0,1,2014-05-08,52,0-1 Years,35,30–90 Days,217,76,690,50,26,38,1097,MntMeatProducts,Medium,1,No/Low,3,11,5,19,NumCatalogPurchases,1,Low,0,0,0,0,0,1,1,1,0
8373,1979,35,Millennials,High School,Married,24594.0,Low,1,0,1,1,0,2013-12-10,201,0-1 Years,94,>90 Days,1,3,6,10,0,9,29,MntFishProducts,Low,1,No/Low,1,0,3,4,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
7533,1964,50,Gen X,Bachelor,Married,49096.0,Medium,1,1,2,1,0,2013-09-24,278,0-1 Years,15,<30 Days,144,1,32,2,1,7,187,MntWines,Low,4,Medium,4,1,4,9,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
2683,1969,45,Gen X,Bachelor,Married,52413.0,Medium,0,2,2,1,0,2013-02-02,512,1-2 Years,56,30–90 Days,295,106,271,75,98,65,910,MntWines,Low,4,Medium,6,4,12,22,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
3629,1978,36,Millennials,Bachelor,Single,38557.0,Low,1,0,1,1,0,2012-12-19,557,1-2 Years,17,<30 Days,76,3,31,4,4,27,145,MntWines,Low,2,No/Low,3,1,3,7,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
10991,1960,54,Gen X,Master,Married,89058.0,High,0,0,0,0,1,2012-12-07,569,1-2 Years,18,<30 Days,454,194,106,31,22,43,850,MntWines,Low,1,No/Low,5,4,4,13,NumWebPurchases,2,Medium,0,0,0,0,0,0,0,0,0
5077,1979,35,Millennials,Bachelor,Married,77298.0,Medium,0,1,1,1,0,2013-11-02,239,0-1 Years,46,30–90 Days,425,115,292,23,35,79,969,MntWines,Low,1,No/Low,6,6,11,23,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
7431,1991,23,Gen Z-,Doctoral,Single,68126.0,Medium,0,0,0,0,1,2012-11-10,596,1-2 Years,40,30–90 Days,1332,17,311,23,51,86,1820,MntWines,High,1,No/Low,7,4,5,16,NumWebPurchases,9,High,0,0,0,1,0,1,2,1,0
3267,1963,51,Gen X,Master,Married,57288.0,Medium,0,1,1,1,0,2014-06-25,4,0-1 Years,27,<30 Days,527,0,21,0,0,60,608,MntWines,Low,3,Medium,8,1,8,17,NumWebPurchases,6,High,0,0,0,1,0,0,1,1,0
999,1991,23,Gen Z-,Bachelor,Single,86037.0,High,0,0,0,0,1,2013-01-02,543,1-2 Years,95,>90 Days,490,44,125,29,20,22,730,MntWines,Low,1,No/Low,6,7,11,24,NumStorePurchases,3,Medium,0,0,0,1,1,1,3,1,0
9215,1980,34,Millennials,Doctoral,Married,43974.0,Medium,1,0,1,1,0,2012-12-12,564,1-2 Years,19,<30 Days,378,0,101,0,0,72,551,MntWines,Low,5,Medium,6,4,6,16,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
2286,1962,52,Gen X,Bachelor,Single,50785.0,Medium,1,1,2,1,0,2013-09-10,292,0-1 Years,27,<30 Days,64,1,21,0,1,27,114,MntWines,Low,2,No/Low,2,1,3,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1592,1970,44,Gen X,Bachelor,Married,90765.0,High,0,0,0,0,1,2014-01-24,156,0-1 Years,25,<30 Days,547,99,812,151,82,33,1724,MntMeatProducts,High,0,No/Low,4,6,5,15,NumCatalogPurchases,1,Low,1,0,0,0,1,0,2,1,0
367,1978,36,Millennials,Master,Married,36550.0,Low,1,0,1,1,0,2013-02-19,495,1-2 Years,74,30–90 Days,47,90,94,123,103,120,577,MntFishProducts,Low,5,Medium,9,1,5,15,NumWebPurchases,9,High,0,0,0,0,0,0,0,0,0
5234,1967,47,Gen X,Master,Married,30753.0,Low,1,1,2,1,0,2013-07-11,353,0-1 Years,85,30–90 Days,12,5,25,0,9,30,81,MntGoldProds,Low,2,No/Low,1,1,3,5,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
9862,1969,45,Gen X,Bachelor,Married,21918.0,Low,1,0,1,1,0,2013-11-14,227,0-1 Years,37,30–90 Days,1,6,7,11,5,3,33,MntFishProducts,Low,2,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
9805,1953,61,Boomers+,Master,Married,56129.0,Medium,0,1,1,1,0,2013-06-20,374,1-2 Years,65,30–90 Days,320,48,133,39,72,48,660,MntWines,Low,4,Medium,6,2,10,18,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6205,1967,47,Gen X,Master,Single,32557.0,Low,1,0,1,1,0,2014-02-24,125,0-1 Years,13,<30 Days,34,3,29,0,4,10,80,MntWines,Low,3,Medium,2,1,3,6,NumStorePurchases,5,Medium,0,0,0,0,0,1,1,1,0
8442,1985,29,Millennials,Master,Married,19510.0,Low,2,0,2,1,0,2013-09-04,298,0-1 Years,63,30–90 Days,9,0,7,3,4,7,30,MntWines,Low,2,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
7386,1976,38,Millennials,Bachelor,Divorced,30992.0,Low,1,0,1,1,0,2013-04-22,433,1-2 Years,83,30–90 Days,17,0,14,7,3,2,43,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
7215,1983,31,Millennials,Bachelor,Single,101970.0,High,0,0,0,0,1,2013-03-12,474,1-2 Years,69,30–90 Days,722,27,102,44,72,168,1135,MntWines,Medium,0,No/Low,6,8,13,27,NumStorePurchases,2,Medium,1,0,0,1,1,1,4,1,0
1491,1965,49,Gen X,Master,Married,71488.0,Medium,0,0,0,0,1,2013-02-18,496,1-2 Years,87,30–90 Days,162,33,124,40,28,172,559,MntGoldProds,Low,2,No/Low,3,4,7,14,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
11071,1984,30,Millennials,Bachelor,Single,79607.0,Medium,0,0,0,0,1,2013-04-21,434,1-2 Years,37,30–90 Days,450,133,951,173,0,216,1923,MntMeatProducts,High,1,No/Low,3,6,6,15,NumCatalogPurchases,1,Low,0,0,0,0,0,1,1,1,0
3381,1953,61,Boomers+,Master,Married,54348.0,Medium,1,1,2,1,0,2014-06-08,21,0-1 Years,51,30–90 Days,70,0,16,0,0,4,90,MntWines,Low,2,No/Low,2,0,4,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
8268,1961,53,Gen X,Doctoral,Married,51373.0,Medium,0,1,1,1,0,2013-07-11,353,0-1 Years,23,<30 Days,352,0,27,10,0,15,404,MntWines,Low,3,Medium,6,1,7,14,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
11051,1956,58,Boomers+,Doctoral,Married,77376.0,Medium,1,1,2,1,0,2014-05-10,50,0-1 Years,72,30–90 Days,492,19,110,16,12,12,661,MntWines,Low,4,Medium,6,3,10,19,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
8026,1952,62,Boomers+,Bachelor,Married,62998.0,Medium,0,1,1,1,0,2013-09-30,272,0-1 Years,10,<30 Days,120,58,73,65,89,58,463,MntWines,Low,5,Medium,5,4,5,14,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
433,1958,56,Boomers+,Master,Single,61331.0,Medium,1,1,2,1,0,2013-03-10,476,1-2 Years,42,30–90 Days,534,5,47,0,5,41,632,MntWines,Low,5,Medium,11,1,6,18,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
9597,1969,45,Gen X,Bachelor,Married,73448.0,Medium,0,0,0,0,1,2014-02-10,139,0-1 Years,10,<30 Days,236,106,189,23,41,130,725,MntWines,Low,1,No/Low,7,2,9,18,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
1295,1963,51,Gen X,Bachelor,Married,51373.0,Medium,0,1,1,1,0,2013-08-11,322,0-1 Years,96,>90 Days,231,65,196,38,71,124,725,MntWines,Low,1,No/Low,6,5,7,18,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
5290,1964,50,Gen X,Doctoral,Married,41551.0,Medium,1,1,2,1,0,2013-08-14,319,0-1 Years,51,30–90 Days,220,0,33,3,0,23,279,MntWines,Low,5,Medium,5,1,5,11,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
1685,1967,47,Gen X,Doctoral,Married,62981.0,Medium,0,0,0,0,1,2013-03-17,469,1-2 Years,21,<30 Days,796,14,590,38,44,0,1482,MntWines,Medium,1,No/Low,4,5,13,22,NumStorePurchases,3,Medium,0,0,0,1,0,0,1,1,0
5342,1976,38,Millennials,High School,Divorced,9548.0,Low,1,0,1,1,0,2012-08-08,690,1-2 Years,31,30–90 Days,0,1,3,10,6,9,29,MntFishProducts,Low,2,No/Low,1,0,3,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
9579,1959,55,Boomers+,Doctoral,Married,33762.0,Low,2,1,3,1,0,2013-07-07,357,0-1 Years,61,30–90 Days,53,1,34,2,0,16,106,MntWines,Low,3,Medium,2,2,2,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
7660,1973,41,Gen X,Doctoral,Single,35860.0,Low,1,1,2,1,0,2014-05-19,41,0-1 Years,37,30–90 Days,15,0,8,4,2,20,49,MntGoldProds,Low,2,No/Low,1,1,2,4,NumStorePurchases,5,Medium,0,0,1,0,0,1,2,1,0
1461,1965,49,Gen X,Doctoral,Divorced,36921.0,Low,1,1,2,1,0,2013-07-28,336,0-1 Years,74,30–90 Days,17,1,12,3,1,4,38,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
821,1992,22,Gen Z-,Master,Single,92859.0,High,0,0,0,0,1,2012-10-19,618,1-2 Years,46,30–90 Days,962,61,921,52,61,20,2077,MntWines,High,1,No/Low,5,4,12,21,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
11084,1976,38,Millennials,Master,Married,65104.0,Medium,0,1,1,1,0,2013-11-14,227,0-1 Years,4,<30 Days,738,0,232,13,20,50,1053,MntWines,Medium,2,No/Low,3,5,7,15,NumStorePurchases,7,High,0,0,0,0,0,1,1,1,0
8690,1962,52,Gen X,Bachelor,Married,86111.0,High,0,0,0,0,1,2013-04-19,436,1-2 Years,73,30–90 Days,399,28,756,36,40,126,1385,MntMeatProducts,Medium,1,No/Low,5,7,10,22,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
2937,1974,40,Gen X,Doctoral,Single,68352.0,Medium,0,1,1,1,0,2013-08-28,305,0-1 Years,47,30–90 Days,614,16,132,43,33,33,871,MntWines,Low,3,Medium,8,5,9,22,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
9701,1988,26,Millennials,Bachelor,Married,41883.0,Medium,1,0,1,1,0,2013-03-19,467,1-2 Years,13,<30 Days,32,34,41,73,16,116,312,MntGoldProds,Low,3,Medium,4,2,3,9,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
9949,1976,38,Millennials,Bachelor,Married,59809.0,Medium,0,2,2,1,0,2012-10-18,619,1-2 Years,36,30–90 Days,598,16,141,32,41,49,877,MntWines,Low,3,Medium,3,3,6,12,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10837,1975,39,Millennials,Bachelor,Married,23957.0,Low,1,0,1,1,0,2012-10-28,609,1-2 Years,47,30–90 Days,2,1,18,20,11,16,68,MntFishProducts,Low,1,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,1,1,1,0
3120,1981,33,Millennials,Bachelor,Married,38547.0,Low,1,0,1,1,0,2013-08-28,305,0-1 Years,49,30–90 Days,6,1,10,0,1,4,22,MntMeatProducts,Low,1,No/Low,1,0,2,3,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,1
5885,1973,41,Gen X,Master,Married,35688.0,Low,2,1,3,1,0,2012-08-22,676,1-2 Years,94,>90 Days,73,3,90,12,1,32,211,MntMeatProducts,Low,7,High,4,1,4,9,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
4050,1966,48,Gen X,Master,Married,49605.0,Medium,0,0,0,0,1,2014-06-21,8,0-1 Years,65,30–90 Days,42,16,29,12,20,8,127,MntWines,Low,1,No/Low,2,1,4,7,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
3830,1953,61,Boomers+,Master,Married,59354.0,Medium,0,2,2,1,0,2014-04-24,66,0-1 Years,59,30–90 Days,295,21,78,39,13,13,459,MntWines,Low,1,No/Low,4,4,7,15,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
7987,1969,45,Gen X,Bachelor,Married,65747.0,Medium,0,1,1,1,0,2014-03-07,114,0-1 Years,96,>90 Days,346,17,48,23,13,13,460,MntWines,Low,4,Medium,8,1,6,15,NumWebPurchases,6,High,0,0,0,1,0,0,1,1,0
7798,1972,42,Gen X,Master,Married,46344.0,Medium,0,1,1,1,0,2012-12-14,562,1-2 Years,28,<30 Days,233,20,57,8,20,91,429,MntWines,Low,4,Medium,7,1,5,13,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
92,1988,26,Millennials,Bachelor,Single,34176.0,Low,1,0,1,1,0,2014-05-12,48,0-1 Years,12,<30 Days,5,7,24,19,14,20,89,MntMeatProducts,Low,4,Medium,3,0,4,7,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
7055,1952,62,Boomers+,Doctoral,Married,61010.0,Medium,0,1,1,1,0,2012-10-09,628,1-2 Years,57,30–90 Days,888,0,57,0,0,76,1021,MntWines,Medium,2,No/Low,8,5,11,24,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
10240,1949,65,Boomers+,Bachelor,Married,69372.0,Medium,0,0,0,0,1,2013-02-19,495,1-2 Years,10,<30 Days,997,26,269,34,13,42,1381,MntWines,Medium,1,No/Low,10,4,6,20,NumWebPurchases,4,Medium,0,0,0,1,1,1,3,1,0
3025,1958,56,Boomers+,Bachelor,Single,49967.0,Medium,0,1,1,1,0,2013-07-08,356,0-1 Years,4,<30 Days,212,6,69,4,12,3,306,MntWines,Low,3,Medium,6,1,5,12,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
9283,1978,36,Millennials,Bachelor,Single,60199.0,Medium,1,2,3,1,0,2013-09-12,290,0-1 Years,49,30–90 Days,8,1,7,2,0,0,18,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
9970,1977,37,Millennials,Bachelor,Married,55375.0,Medium,0,1,1,1,0,2013-10-17,255,0-1 Years,3,<30 Days,42,11,57,10,28,14,162,MntMeatProducts,Low,1,No/Low,1,1,6,8,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
2730,1955,59,Boomers+,Bachelor,Single,80317.0,High,0,0,0,0,1,2013-08-20,313,0-1 Years,64,30–90 Days,536,11,387,149,91,57,1231,MntWines,Medium,1,No/Low,3,4,10,17,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
2795,1958,56,Boomers+,Master,Single,30523.0,Low,2,1,3,1,0,2013-07-01,363,0-1 Years,0,<30 Days,5,0,3,0,0,5,13,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
9260,1945,69,Boomers+,Doctoral,Married,70356.0,Medium,0,0,0,0,1,2012-11-05,601,1-2 Years,20,<30 Days,1349,16,249,43,16,33,1706,MntWines,High,2,No/Low,10,6,9,25,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
8182,1984,30,Millennials,Bachelor,Married,23228.0,Low,1,0,1,1,0,2014-01-05,175,0-1 Years,91,>90 Days,53,3,49,7,4,5,121,MntWines,Low,4,Medium,3,0,4,7,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10095,1975,39,Millennials,Doctoral,Divorced,74165.0,Medium,0,0,0,0,1,2013-05-01,424,1-2 Years,9,<30 Days,1001,12,240,16,12,12,1293,MntWines,Medium,1,No/Low,5,4,10,19,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
4370,1966,48,Gen X,Bachelor,Married,43482.0,Medium,2,1,3,1,0,2013-11-13,228,0-1 Years,83,30–90 Days,18,1,32,6,3,28,88,MntMeatProducts,Low,3,Medium,2,0,4,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
10573,1953,61,Boomers+,Bachelor,Divorced,62551.0,Medium,0,0,0,0,1,2013-11-18,223,0-1 Years,27,<30 Days,125,16,98,134,21,27,421,MntFishProducts,Low,1,No/Low,6,7,4,17,NumCatalogPurchases,3,Medium,0,0,1,0,0,0,1,1,0
3712,1959,55,Boomers+,Bachelor,Divorced,52332.0,Medium,0,0,0,0,1,2013-08-28,305,0-1 Years,63,30–90 Days,212,5,33,7,0,2,259,MntWines,Low,1,No/Low,3,2,6,11,NumStorePurchases,4,Medium,0,0,0,1,0,0,1,1,0
6637,1988,26,Millennials,Bachelor,Single,66951.0,Medium,0,0,0,0,1,2013-11-02,239,0-1 Years,46,30–90 Days,277,162,305,173,76,124,1117,MntMeatProducts,Medium,1,No/Low,3,4,7,14,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
3152,1957,57,Boomers+,Bachelor,Married,26091.0,Low,1,1,2,1,0,2014-02-25,124,0-1 Years,84,30–90 Days,15,10,19,8,17,20,89,MntGoldProds,Low,3,Medium,2,1,3,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
5610,1965,49,Gen X,Bachelor,Married,33456.0,Low,1,1,2,1,0,2014-04-21,69,0-1 Years,58,30–90 Days,7,3,10,8,1,7,36,MntMeatProducts,Low,2,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
6460,1982,32,Millennials,Bachelor,Married,28718.0,Low,1,0,1,1,0,2013-07-13,351,0-1 Years,78,30–90 Days,12,4,6,11,8,16,57,MntGoldProds,Low,2,No/Low,2,0,3,5,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
1349,1970,44,Gen X,Bachelor,Married,50447.0,Medium,2,0,2,1,0,2014-04-21,69,0-1 Years,4,<30 Days,85,7,24,2,3,27,148,MntWines,Low,1,No/Low,3,1,3,7,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
1880,1959,55,Boomers+,Doctoral,Married,53537.0,Medium,1,1,2,1,0,2014-01-30,150,0-1 Years,17,<30 Days,81,0,6,0,0,6,93,MntWines,Low,2,No/Low,2,1,3,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
641,1967,47,Gen X,Bachelor,Single,52074.0,Medium,0,1,1,1,0,2014-04-04,86,0-1 Years,77,30–90 Days,59,0,12,0,0,48,119,MntWines,Low,1,No/Low,2,2,2,6,NumWebPurchases,4,Medium,0,0,1,0,0,0,1,1,0
8717,1975,39,Millennials,Doctoral,Married,80427.0,High,0,1,1,1,0,2012-09-12,655,1-2 Years,56,30–90 Days,1149,71,449,69,71,26,1835,MntWines,High,1,No/Low,11,8,8,27,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
10314,1948,66,Boomers+,Doctoral,Married,83837.0,High,0,0,0,0,1,2012-12-16,560,1-2 Years,79,30–90 Days,847,66,119,86,89,111,1318,MntWines,Medium,1,No/Low,9,10,5,24,NumCatalogPurchases,4,Medium,1,0,0,1,0,1,3,1,0
10854,1970,44,Gen X,Doctoral,Married,38853.0,Low,1,1,2,1,0,2014-05-23,37,0-1 Years,90,30–90 Days,29,0,14,0,0,2,45,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
10492,1959,55,Boomers+,Bachelor,Married,38285.0,Low,2,1,3,1,0,2014-06-24,5,0-1 Years,96,>90 Days,2,0,5,2,0,1,10,MntMeatProducts,Low,1,No/Low,0,0,3,3,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
6935,1951,63,Boomers+,Master,Married,78497.0,Medium,0,0,0,0,1,2013-12-01,210,0-1 Years,44,30–90 Days,207,26,447,75,0,223,978,MntMeatProducts,Low,1,No/Low,5,7,12,24,NumStorePurchases,2,Medium,1,0,0,0,0,0,1,1,0
7698,1976,38,Millennials,Doctoral,Married,51650.0,Medium,0,1,1,1,0,2014-05-11,49,0-1 Years,81,30–90 Days,152,3,22,2,5,7,191,MntWines,Low,1,No/Low,4,1,4,9,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
3559,1988,26,Millennials,Master,Married,16248.0,Low,1,0,1,1,0,2014-05-10,50,0-1 Years,77,30–90 Days,12,11,10,3,12,9,57,MntWines,Low,3,Medium,2,1,3,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
10562,1946,68,Boomers+,Master,Married,66835.0,Medium,0,0,0,0,1,2013-09-28,274,0-1 Years,21,<30 Days,620,26,195,34,17,141,1033,MntWines,Medium,1,No/Low,6,4,13,23,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
10796,1984,30,Millennials,Master,Married,30477.0,Low,1,0,1,1,0,2014-01-22,158,0-1 Years,16,<30 Days,47,1,6,0,0,12,66,MntWines,Low,1,No/Low,1,1,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
2563,1961,53,Gen X,High School,Married,28249.0,Low,0,0,0,0,1,2014-06-15,14,0-1 Years,80,30–90 Days,1,9,7,2,14,10,43,MntSweetProducts,Low,1,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
3518,1983,31,Millennials,Bachelor,Married,25271.0,Low,1,0,1,1,0,2012-12-05,571,1-2 Years,45,30–90 Days,10,1,18,10,4,7,50,MntMeatProducts,Low,1,No/Low,1,1,2,4,NumStorePurchases,9,High,0,0,0,0,0,0,0,0,0
5823,1970,44,Gen X,Doctoral,Single,32303.0,Low,0,1,1,1,0,2014-03-08,113,0-1 Years,63,30–90 Days,35,0,2,0,0,2,39,MntWines,Low,2,No/Low,1,0,4,5,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
3934,1966,48,Gen X,Bachelor,Married,61286.0,Medium,0,1,1,1,0,2013-08-02,331,0-1 Years,34,30–90 Days,356,0,107,19,9,117,608,MntWines,Low,2,No/Low,7,1,8,16,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
6982,1976,38,Millennials,Bachelor,Married,74068.0,Medium,0,0,0,0,1,2013-03-19,467,1-2 Years,14,<30 Days,783,30,537,140,76,15,1581,MntWines,High,1,No/Low,4,10,9,23,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
6431,1964,50,Gen X,Doctoral,Married,45759.0,Medium,1,1,2,1,0,2013-02-23,491,1-2 Years,13,<30 Days,42,1,18,3,0,4,68,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
9733,1978,36,Millennials,High School,Married,24882.0,Low,1,0,1,1,0,2012-09-09,658,1-2 Years,52,30–90 Days,1,4,10,29,0,36,80,MntGoldProds,Low,1,No/Low,1,1,2,4,NumStorePurchases,6,High,0,0,1,0,0,0,1,1,0
5602,1989,25,Millennials,Doctoral,Married,66973.0,Medium,0,0,0,0,1,2013-05-17,408,1-2 Years,98,>90 Days,466,22,432,147,113,102,1282,MntWines,Medium,1,No/Low,8,7,12,27,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
1324,1988,26,Millennials,Bachelor,Married,38872.0,Low,1,0,1,1,0,2013-05-30,395,1-2 Years,93,>90 Days,23,3,21,3,19,22,91,MntWines,Low,2,No/Low,3,0,3,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
326,1973,41,Gen X,Bachelor,Married,51148.0,Medium,1,1,2,1,0,2013-02-18,496,1-2 Years,38,30–90 Days,235,6,45,8,9,12,315,MntWines,Low,4,Medium,5,1,6,12,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
7224,1977,37,Millennials,Bachelor,Married,31353.0,Low,1,1,2,1,0,2013-12-29,182,0-1 Years,24,<30 Days,10,0,10,3,1,7,31,MntWines,Low,2,No/Low,1,1,2,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
6999,1980,34,Millennials,Master,Married,69661.0,Medium,0,0,0,0,1,2014-05-13,47,0-1 Years,80,30–90 Days,656,16,106,32,16,8,834,MntWines,Low,1,No/Low,7,3,12,22,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
9938,1954,60,Boomers+,Bachelor,Married,80067.0,High,0,0,0,0,1,2013-09-19,283,0-1 Years,82,30–90 Days,519,17,813,27,173,51,1600,MntMeatProducts,High,1,No/Low,4,6,6,16,NumCatalogPurchases,2,Medium,0,0,0,0,1,0,1,1,0
6422,1954,60,Boomers+,Bachelor,Married,86718.0,High,0,0,0,0,1,2013-01-17,528,1-2 Years,20,<30 Days,344,189,482,50,33,172,1270,MntMeatProducts,Medium,1,No/Low,5,6,5,16,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
3182,1973,41,Gen X,Doctoral,Single,46854.0,Medium,1,1,2,1,0,2014-03-31,90,0-1 Years,81,30–90 Days,96,1,79,7,1,79,263,MntWines,Low,6,High,5,1,3,9,NumWebPurchases,8,High,0,0,1,0,0,1,2,1,0
7300,1952,62,Boomers+,Bachelor,Divorced,69142.0,Medium,0,1,1,1,0,2014-06-29,0,0-1 Years,50,30–90 Days,448,4,34,6,4,39,535,MntWines,Low,3,Medium,8,1,7,16,NumWebPurchases,5,Medium,0,0,0,1,0,0,1,1,0
